ext_id,ann_type,partial_match_count,total_ml_count,total_dict_count,found_in_ml_not_in_dict_count,found_in_dict_not_in_ml_count,ml_not_in_dict,dict_not_in_ml,partial_matches
39262389,chemical,3,4,4,1,1,9-methoxystrobilurin g,cytochrome,atovaquone; ubiquinone; quinol
39262389,gene_protein,6,9,5,4,0,cytochrome; mitochondrial complex iii; reductase; complex iii,,qcr7; cytochrome; cytochrome b; cox15; qcr9; cytb
39262389,organism,4,4,4,0,0,,,favolaschia; plasmodium falciparum; p. falciparum; basidiomycetes
38311265,organism,0,0,1,0,1,,seal,
39463177,disease,2,3,2,1,0,cuproptosis,,tumors; tumor
39463177,chemical,4,6,4,2,0,aptamer; polyvalent,,peroxide; elesclomol; glutathione; copper
39463177,gene_protein,1,1,1,0,0,,,epithelial cell adhesion molecule
39463177,go_term,6,6,5,2,1,death; mitochondrial,cell death,mitochondrial; nucleosome; immune response; death; mitochondria; degradation
39462985,disease,2,3,2,1,0,covid-19,,pneumonia; infectious diseases
39462985,exp_methods,1,1,1,0,0,,,x-ray
39462985,go_term,0,0,1,0,1,,learning,
39459475,disease,6,8,7,3,2,neurocutaneous disorder; skin; genetic,genetic syndromes; sequelae,schimmelpenning syndrome; astrocytoma; epidermal nevus syndrome; epidermal nevi; genetic; intracranial tumors
39459475,chemical,0,1,0,1,0,nucleotide,,
39459475,gene_protein,4,5,4,1,0,proto-oncogenes,,hras; ras; idh; kras
39399002,disease,3,3,5,0,2,,obese; chronic low back pain,depression; obesity; anxiety
39399002,chemical,0,1,0,1,0,alcohol,,
39399002,gene_protein,0,0,1,0,1,,dag,
39399002,go_term,1,1,1,0,0,,,sleep
23757096,disease,2,2,5,1,4,dermatitis,chronic diarrhoea; local dermatitis; impaction; incontinence,dermatitis; faecal incontinence
23757096,chemical,9,10,8,3,1,valproate; phenylepinephrine; sodium,sodium valproate,valproate; atropine; aluminium; sodium; diphenoxylate; zinc; lactulose; loperamide; codeine
39461752,disease,1,1,2,0,1,,effects of immunotherapy,cancer
39461752,chemical,1,1,1,1,1,magnetite,magnetite nanoparticles,magnetite
39461752,gene_protein,0,1,0,1,0,antibody,,
PPR889276,disease,5,6,4,2,0,ptsd; disorders,,post-traumatic stress disorder; disorders; phobias; obsessive-compulsive disorder; anxiety
PPR889276,organism,1,2,1,1,0,animal,,human
PPR889276,go_term,0,0,1,0,1,,learning,
PPR931326,disease,3,3,3,0,0,,,mental disorders; generalized anxiety disorder; anxiety
PPR931326,chemical,4,4,4,0,0,,,sertraline; serotonin; water; cortisol
PPR931326,organism,1,3,1,2,0,women; men,,celastrus paniculatus
PPR931326,go_term,4,4,4,0,0,,,sleep; metabolism; capsules; capsule
39331339,disease,1,1,1,0,0,,,duchenne muscular dystrophy
39331339,chemical,2,2,1,1,0,glucocorticosteroids,,glucocorticoids; glucocorticosteroids
39460039,gene_protein,0,0,1,0,1,,rcs,
39460039,go_term,1,1,1,0,0,,,localization
39466324,disease,2,2,2,1,1,drug-resistant epilepsy,epileptic,drug-resistant epilepsy; epilepsy
39466324,exp_methods,2,2,2,0,0,,,assay; elisa
39466324,gene_protein,1,1,1,0,0,,,hmgb1
39466324,go_term,0,0,1,0,1,,memory,
39386652,gene_protein,3,4,4,1,1,mtorc1,nadh,pi3k; akt; myc
39386652,chemical,1,3,1,2,0,amino acid; carbohydrate,,pyruvate
39386652,organism,2,2,2,0,0,,,drosophila; human
39386652,go_term,5,6,7,1,2,mitochondrial,pyruvate metabolism; carbohydrate metabolism,gluconeogenesis; protein synthesis; synthesis; cell growth; metabolism
39467187,disease,0,1,1,1,1,smallpox,variola,
39467187,organism,0,2,1,2,1,orthopoxvirus; variola,smallpox,
39464096,gene_protein,1,4,1,4,1,antibody; bcr receptor; antibodies; b cell receptors,bcr,bcr receptor
39464096,chemical,4,5,4,1,0,carbohydrate,,glycans; glucosamine; acetyl; glycan
39464096,organism,1,2,1,1,0,microflora,,human
39458420,organism,4,7,4,3,0,bacteria; animal; microorganisms,,geodermatophilus; eukaryotes; naegleria fowleri; human
38977472,exp_methods,0,0,2,0,2,,cochlear implants; cochlear implant,
38977472,go_term,1,1,2,0,1,,sensory processing,hearing
37795605,disease,3,3,1,2,0,elbow tendinopathy; lateral elbow tendinopathy,,elbow tendinopathy; tendinopathy; lateral elbow tendinopathy
37795605,go_term,0,0,1,0,1,,sensitization,
37909770,disease,1,2,1,2,1,complex regional pain syndrome type ii; crps,complex regional pain syndrome,complex regional pain syndrome type ii
39231874,disease,1,1,1,0,0,,,obesity
39231874,chemical,0,1,1,1,1,vitamin d,adiponectin,
39231874,gene_protein,2,4,2,2,0,crp; adiponectin,,tnf-î±; ip-10
38061232,disease,2,3,3,1,1,oc,anhedonia,depression; anxiety
38061232,chemical,5,5,5,1,1,estradiol,ethinyl estradiol,levonorgestrel; estradiol; drospirenone; sucrose; corticosterone
38061232,organism,5,5,4,1,0,/6â n mice,,human; mouse; mice; humans; /6â n mice
38061232,go_term,1,1,2,1,2,behavioral,behaviors; behavior,behavioral
39467175,disease,3,3,2,1,0,probable dementia,,alzheimer disease; dementia; probable dementia
39467175,go_term,1,1,1,0,0,,,aging
39465557,disease,1,1,1,0,0,,,type 1 diabetes
39465557,chemical,1,1,2,0,1,,insulin,glucose
39465557,gene_protein,0,1,2,1,2,insulin,tbr; tir,
39466761,chemical,3,3,3,0,0,,,oxygen; chromium; chromium oxide
17052727,chemical,2,2,3,0,1,,ca(2+),peptide; ca2+
17052727,gene_protein,5,7,5,3,1,l-type ca(2+) channel; 2; calmodulin-dependent protein kinase ii,calmodulin,serca; camkii; calmodulin-dependent protein kinase ii; ryr; aip
17052727,organism,1,1,2,0,1,,transgenic mice,mice
17052727,go_term,6,6,6,1,1,sarcoplasmic,uptake,membrane; phosphorylation; sarcoplasmic; nucleus; localization; sarcoplasmic reticulum
PPR925116,disease,1,1,1,0,0,,,influenza
PPR925116,exp_methods,1,1,1,0,0,,,pcr
PPR925116,organism,3,6,2,4,0,influenza a virus; influenza viruses; swine influenza a virus; piglets,,pigs; swine influenza a virus; swine
38767055,disease,3,4,2,2,0,producing adenomas; aldosterone,,producing adenomas; adenomas; adrenocortical adenomas
38767055,chemical,1,1,1,0,0,,,aldosterone
38767055,gene_protein,0,0,1,0,1,,apa,
38767055,go_term,0,0,1,0,1,,learning,
39466861,go_term,1,1,1,0,0,,,synthesis
39456852,exp_methods,1,1,1,0,0,,,flow cytometry
39456852,chemical,1,1,1,0,0,,,water
39456852,go_term,0,0,1,0,1,,behaviour,
39416220,disease,3,3,3,1,1,pemphigus vulgaris,blistering,pemphigus vulgaris; pemphigus; autoimmune disease
39416220,exp_methods,0,1,0,1,0,immunofluorescence,,
39416220,organism,1,1,1,1,1,pemphigus vulgaris,pemphigus,pemphigus vulgaris
39416220,gene_protein,2,6,2,4,0,antibodies; antibody; adhesion molecules; autoantibodies,,desmoglein 3; e-cadherin
39416220,go_term,7,8,6,4,2,binding; cell-; cell adhesion; cell adhesions,cell-cell adhesions; mucous,cell-cell adhesion; desmosome; cell adhesion; cell adhesions; cytoskeleton; membranes; cell-
PPR898479,disease,6,7,6,3,2,chronic progressive neurological disorder; ms; -associated myelopathy/,white matter hyperintensities; neurological disorder,tropical spastic paraparesis; myelopathies; multiple sclerosis; -associated myelopathy/; myelopathy; chronic progressive neurological disorder
PPR898479,organism,1,1,2,0,1,,t4,htlv-1
39457000,disease,1,4,1,3,0,ir; metabolic syndrome; allodynia,,obesity
39457000,organism,2,2,2,0,0,,,rats; wistar rats
39457000,chemical,1,1,2,0,1,,insulin,glucose
39457000,gene_protein,0,1,0,1,0,insulin,,
39457000,go_term,0,1,0,1,0,behavioral,,
39466880,disease,1,1,1,0,0,,,infection
39466880,gene_protein,2,4,3,2,1,antibody; antibodies,sars,spike glycoprotein; rbd
39466880,organism,1,9,1,8,0,virus; sars-cov-2; viruses; coronaviruses; sarbecoviruses; animal; sarbecovirus; sars-cov-1,,humans
39466880,go_term,2,2,2,1,1,binding,receptor binding,binding; immune responses
39282921,disease,0,1,0,1,0,adhd,,
39282921,organism,0,1,0,1,0,women,,
PPR899255,disease,2,3,2,1,0,dental caries,,periodontal disease; periodontal diseases
PPR899255,gene_protein,0,0,1,0,1,,cpi,
PPR899255,organism,0,1,0,1,0,women,,
39462332,organism,0,2,0,2,0,women; men,,
39458572,chemical,1,1,1,0,0,,,oxygen
PPR725487,gene_protein,0,1,0,1,0,carbon pump,,
PPR725487,chemical,1,1,2,0,1,,waters,carbon
PPR725487,organism,4,7,4,3,0,stramenopiles; protist; microeukaryotes,,dinoflagellates; prymnesiophyceae; diatoms; spirotrichea
39465387,chemical,5,6,4,5,3,cholesterol; manganese dioxide; lipid; peroxide; hydrogen,lipids; manganese; hydrogen peroxide,manganese dioxide; lipid; peroxide; oxygen; hydrogen
39465387,gene_protein,2,3,2,1,0,hypoxia-inducible factor,,apoe; hif-1î±
39465387,go_term,2,3,4,1,2,immune cell,lipid storage; cholesterol efflux,membrane; phagocytosis
39465387,disease,1,2,2,1,1,as,hypoxia,atherosclerosis
39465387,organism,2,2,2,0,0,,,human; mouse
38512580,disease,1,1,1,0,0,,,cognitive dysfunction
38512580,organism,2,2,2,0,0,,,dogs; human
38512580,go_term,2,3,5,1,3,translational,memory; learning; associative learning,aging; cognition
34086848,disease,8,8,7,2,1,me; acute meningitis,traumatic lumbar puncture,encephalitis; me; meningoencephalitis; meningitis; central nervous system infections; central nervous system infection; bacterial meningitis; acute meningitis
34086848,exp_methods,1,1,1,0,0,,,assay
34086848,gene_protein,0,1,0,1,0,polymerase,,
34086848,organism,1,1,2,1,2,human herpesvirus 6,human; herpesvirus,human herpesvirus 6
39455643,chemical,0,3,1,3,1,amino acid; lipid; sugar,cytochrome,
39455643,gene_protein,5,7,6,2,1,cytochrome p450s; pod,pea,peroxidases; peroxidase; carboxylesterase; carboxylesterases; glutathione s-transferases
39455643,organism,8,10,4,6,0,plant; acythosiphon pisum; insect; pea aphids; viruses; pea aphid,,alfalfa; insects; plant; insect; pea aphids; pea aphid; aphids; plants
39455643,go_term,2,2,2,1,1,metabolism,lipid metabolism,metabolism; detoxification
39467262,organism,0,0,1,0,1,,harvesters,
38383614,chemical,0,0,1,0,1,,electron,
38383614,organism,1,2,1,1,0,fly,,drosophila
38383614,go_term,1,1,1,0,0,,,synapse
39464383,go_term,1,1,1,1,1,behavioural,behaviour,behavioural
38834787,disease,2,2,2,0,0,,,hepatic steatosis; steatosis
38834787,go_term,1,1,2,0,1,,learning,segmentation
39111636,gene_protein,3,6,4,3,1,autoantibody; tf; autoantibodies,tumor necrosis factor,grp78; tissue factor; 78-kda glucose-regulated protein
39111636,chemical,2,2,2,0,0,,,peptide; heparin
39111636,go_term,2,2,3,0,1,,intracellular,cell surface; endoplasmic reticulum
39111636,disease,0,1,0,1,0,pca,,
39111636,exp_methods,3,4,2,2,0,assays; enzyme-linked,,assay; assays; pca
39111636,organism,1,1,1,0,0,,,human
39459359,disease,8,14,8,8,2,root; ectopia lentis; ms; tmds; fibrillinopathies; mass; dd; fibrillinopathy,ectopia; aortic root dilation,mitral valve prolapse syndrome; root; ectopia lentis; aortic root aneurysm; marfan syndrome; temporomandibular joint dysfunction; mitral valve prolapse; mitral regurgitation
39459359,gene_protein,1,1,2,1,2,angiotensin ii receptor,angiotensin; arb,angiotensin ii receptor
39459359,go_term,0,0,1,0,1,,disc,
39466257,disease,0,0,1,0,1,,preterm birth,
39466257,go_term,1,1,1,0,0,,,gestation
39458525,disease,3,3,3,0,0,,,ketosis; type 2 diabetes; obesity
39458525,chemical,2,4,4,2,2,carbohydrates; carbohydrate,insulin; ketone bodies,glucose; acetone
39458525,gene_protein,0,1,0,1,0,insulin,,
39458525,go_term,2,2,2,1,1,secretion,insulin secretion,lipolysis; secretion
39460063,exp_methods,1,1,1,0,0,,,feature extraction
39456739,chemical,0,3,0,3,0,leucine; fatty acid; amino acid,,
39456739,gene_protein,7,10,7,3,0,rho; hydroperoxidelyase; bet,,pitp; lipoxygenases; hpl; allene oxide synthase; aos; lipoxygenase; lox
39456739,organism,5,8,4,4,0,animal; red alga; marine bacterium; plant,,pyropia haitanensis; chondrus crispus; red alga; red algae; shewanella violacea
39456739,go_term,0,0,1,0,1,,fatty acid oxidation,
PPR722813,disease,3,3,3,0,0,,,infectious diseases; infections; chronically ill
38922930,chemical,0,0,1,0,1,,adenosine diphosphate-ribose,
38922930,gene_protein,3,6,2,5,1,brca; brca 1; parpi; poly (adenosine diphosphate-ribose) polymerase; growth factor receptor,growth factor,parpi; parp; growth factor receptor
38922930,go_term,0,1,1,1,1,recombination,proteins repair,
38922930,disease,4,4,5,1,2,breast cancer,defects; cancer,tumors; breast cancer; triple-negative breast cancer; tumor
38922930,exp_methods,0,1,1,1,1,assays,recombination,
39277640,disease,6,6,6,0,0,,,triple negative breast cancers; medullary carcinoma of the breast; tumors; invasive breast cancers; tumor; breast tumors
PPR916693,go_term,1,1,2,0,1,,learning,vision
39463021,disease,1,1,1,0,0,,,hodgkin lymphoma
39463021,chemical,5,5,5,0,0,,,cisplatin; dexamethasone; methylprednisolone; cytarabine; etoposide
39465189,disease,3,5,2,3,0,lymph node; breast cancer; lymph node metastasis,,breast cancer; tumor; cancer
39465189,gene_protein,1,1,2,0,1,,abo,her2
39465189,go_term,1,1,1,0,0,,,inflammatory response
PPR927537,disease,2,3,2,1,0,pd,,parkinson's disease; neurological disorders
PPR927537,exp_methods,1,1,1,0,0,,,flow cytometry
PPR927537,gene_protein,3,6,4,3,1,antibody; tyrosine hydroxylase; cd25,mptp,slc6a3; tlr4; syt6
PPR927537,organism,1,2,1,1,0,virus,,mice
39461993,gene_protein,0,0,1,0,1,,eys,
39439359,chemical,0,0,1,0,1,,radio,
39439359,organism,4,4,4,1,1,bat,bechstein's bats,myotis bechsteinii; bat; mammals; bats
39439359,go_term,2,2,3,0,1,,thermoregulation,lactation; reproduction
38753193,chemical,1,1,1,0,0,,,iodine
38753193,go_term,1,1,2,0,1,,learning,degradation
PPR715514,disease,3,3,4,1,2,pancreatic cancer tumor,acidosis; pancreatic cancer,gastrointestinal cancers; tumor; pancreatic cancer tumor
PPR715514,chemical,1,2,1,1,0,+,,urea
PPR715514,gene_protein,4,5,4,1,0,l-dos47,,urease; pd1; cell surface protein; ceacam6
PPR715514,organism,1,1,1,0,0,,,human
39458338,disease,4,4,4,0,0,,,melanoma; tumors; tumor; cancer
39458338,gene_protein,7,10,5,5,0,cd8; bc; f; il-12; cd4,,ifn-î³; il-15; tnf-î±; rfp; f; f protein; il-12
39458338,organism,6,6,4,3,1,virus; newcastle disease virus lasota; c57bl/6 mice,mice,newcastle disease virus lasota; c57bl/6 mice; mouse; ndv; newcastle disease virus; virus
39448713,disease,4,4,4,2,2,tumors; epithelial ovarian carcinoma,ovarian carcinoma; female reproductive system tumors,tumors; epithelial ovarian carcinoma; tumor; cancer
39448713,chemical,1,1,1,0,0,,,dasatinib
39448713,gene_protein,14,16,16,2,2,b-cell receptor; cd4,ecm; actin,ereg; hsp90ab1; frk; sh3kbp1; stat1; sigmar1; ppm1g; ubiquitin; fbxo9; dnajb6; pygb; epb41l2; vps18; akap12
39448713,go_term,3,3,3,0,0,,,focal adhesion; proteasome; cytoskeleton
39463424,disease,4,5,4,1,0,copd,,nicotine dependence; chronic obstructive pulmonary disease; cancers; lung cancer
PPR724318,disease,2,3,2,1,0,covid-19,,depression; anxiety
39457357,disease,0,1,0,1,0,covid-19,,
39457357,go_term,0,0,2,0,2,,deaths; behavior,
39456849,exp_methods,0,0,1,0,1,,co-expression,
39456849,chemical,3,5,3,2,0,steroid; steroids,,lanosterol; triterpenoids; celastrol
39456849,organism,4,4,5,1,2,phylloporia pulla,rice; phylloporia,basidiomycota; p. pulla; phylloporia pulla; hymenochaetales
39456849,go_term,2,2,2,0,0,,,synthesis; fermentation
PPR931469,gene_protein,0,0,1,0,1,,clp,
PPR931469,go_term,1,1,1,0,0,,,synthesis
39461025,disease,2,2,3,1,2,metastatic bladder cancer,impaired renal function; cancer,metastatic bladder cancer; urothelial carcinoma
39461025,gene_protein,0,0,1,0,1,,gfr,
39462940,disease,0,2,1,2,1,retinal detachment; retinal detachments,scars,
39462940,chemical,1,2,2,2,2,brilliant blue green; perfluorocarbon,brilliant blue; retina,brilliant blue green
39462940,gene_protein,0,1,0,1,0,srf,,
39465326,organism,2,2,2,0,0,,,whale; whales
39465326,go_term,0,0,1,0,1,,learning,
39459928,gene_protein,1,1,1,0,0,,,heme oxygenase-1
39459928,chemical,9,10,8,3,1,protoporphyrin ix; amino acid; ferrous,non-proteinogenic amino acid,protoporphyrin ix; citrate; heme; sodium; protoporphyrin; hemin; amino acid; iron; 5-aminolevulinic acid
39459928,go_term,2,2,3,0,1,,heme biosynthesis,biosynthesis; gene expression
39459928,exp_methods,0,0,1,0,1,,insertion,
39459928,organism,2,2,2,1,1,feline coronavirus type ii,coronavirus,feline coronavirus type ii; feline coronavirus
39461176,chemical,0,1,0,1,0,microplastics,,
38404783,disease,4,4,4,0,0,,,tumor; cancer; multiple tumors; malignant tumor
38404783,chemical,0,0,1,0,1,,methionine sulfoxide,
38404783,gene_protein,1,2,2,1,1,methionine sulfoxide reductase b1,nes,msrb1
39038477,disease,0,1,2,1,2,aids,allergy; infectious diseases,
39038477,organism,5,6,4,2,0,hiv type 1; clade,,hiv; hiv type 1; hiv-1; adenovirus; hiv-2
39038477,chemical,1,1,3,0,2,,mos4; glycoprotein,aluminium
39038477,gene_protein,0,1,0,1,0,glycoprotein,,
39038477,go_term,0,0,1,0,1,,deaths,
39462125,organism,1,1,1,0,0,,,pig
39462125,go_term,0,0,1,0,1,,behavior,
39461419,chemical,1,2,1,1,0,bevacizumab,,temozolomide
39461419,gene_protein,2,3,2,2,1,vascular endothelial growth factor; antibody,growth factor,vascular endothelial growth factor; mgmt
39461419,go_term,1,1,1,0,0,,,angiogenesis
39461419,disease,4,4,4,1,1,brain tumor,malignant brain tumor,tumors; glioma; brain tumor; tumor
39461419,organism,0,0,1,0,1,,bev,
39461867,disease,1,1,1,0,0,,,asthma
39461867,chemical,2,2,2,0,0,,,nitric oxide; corticosteroid
39463567,disease,5,5,5,3,3,urinary tract infections; diverticulum; urethral adenocarcinoma in situ,recurrent urinary tract infections; malignancy; urethral adenocarcinoma,diverticulum; urethral adenocarcinoma in situ; urinary tract infections; adenocarcinoma; urethral diverticulum
39466774,disease,4,4,6,1,3,breast cancer,immune tolerance; immune suppression; cancer,tumors; breast cancer; triple-negative breast cancer; tumor
39466774,gene_protein,3,5,4,2,1,homophilic adhesion molecule; ahr,î²-catenin,cd84; tcf4; interleukin-10
39466774,go_term,0,1,0,1,0,binding,,
39167180,disease,2,3,2,1,0,at deficiency,,venous thromboembolism; hereditary thrombophilia
39167180,gene_protein,4,8,4,4,0,ps; factor v leiden; at; pc,,protein c; protein s; fii; prothrombin
39167180,go_term,1,1,1,0,0,,,synthesis
39462340,disease,1,1,1,0,0,,,dental diseases
39465002,gene_protein,6,10,5,5,0,il-1; proteases; tgf-î²; vascular; chemokines,,sasp; il-1; il-6; il-8; et-1; pai-1
39465002,chemical,1,1,1,0,0,,,salt
39465002,go_term,3,6,3,4,1,hair follicles; organization; senescence-associated secretory; extracellular,extracellular matrix,aging; cell cycle; extracellular
39465002,disease,0,0,1,0,1,,hypercoagulable state,
39465002,organism,3,3,3,0,0,,,rats; mice; wistar rats
39458029,disease,2,3,2,1,0,ra,,rheumatoid arthritis; interstitial lung disease
38406552,disease,1,1,1,0,0,,,gaucher disease
38406552,chemical,0,1,0,1,0,ambroxol,,
38406552,go_term,1,1,1,0,0,,,synthesis
39179948,disease,6,8,6,6,4,diffuse large b-cell lymphoma; b-cell non-hodgkin lymphoma; urinary tract infection; follicular lymphoma; fl; dlbcl,non-hodgkin lymphoma; infection; refractory follicular lymphoma; lymphoma,diffuse large b-cell lymphoma; b-cell non-hodgkin lymphoma; peripheral motor neuropathy; urinary tract infection; follicular lymphoma; hypogammaglobulinemia
39179948,gene_protein,1,1,1,0,0,,,ezh2
39464693,disease,4,5,5,2,2,ekbom's syndrome; thought disorders,delusions; hallucinations,ekbom's syndrome; ekbom syndrome; delusional parasitosis; psychiatric disorder
39464693,chemical,2,2,1,1,0,brexpiprazole,,brexpiprazole; aripiprazole
